Total mappings: 1275

 645 | MMZG  |    33325 |   0.051km | ns=0.800 | MovieMax: Pacific Mall Ghaziabad                     <-> MovieMax Pacific Mall, Ghaziabad
 646 | PDDK  |  1023488 |   0.051km | ns=0.800 | PVR: Deep, Kanpur                                    <-> PVR Deep, Saket Nagar, Kanpur
 647 | AKRF  |  1040253 |   0.051km | ns=0.800 | AKR Cinemas: SLF Mall, Faridabad                     <-> AKR Cinemas, SLF Mall, Faridabad
 648 | PJRR  |  1021296 |   0.052km | ns=0.800 | PVR: Mittal Mall, Ajmer                              <-> PVR Mittal Mall, Prithviraj Marg, Ajmer
 649 | PPAM  |  1032362 |   0.055km | ns=0.800 | PVR: Palladium Mall, Ahmedabad                       <-> PVR Palladium Mall, Thaltej, Ahmedabad
 650 | INOG  |  1029520 |   0.058km | ns=0.800 | INOX: Orchid Mall, Kalaburagi                        <-> INOX Orchid Mall, Gulbarga, Kalaburagi
 651 | MCSN  |     7766 |   0.066km | ns=0.800 | Miraj Cinemas: City Mall, Sonipat                    <-> Miraj Cinemas : City Mall, Sonipat
 652 | RCAG  |  1053508 |   0.067km | ns=0.800 | Roongta Vinay Cinemas: Gandhidham                    <-> Roongta Vinay Cinema, Adipur, Gandhidham
 653 | PCPA  |  1023582 |   0.069km | ns=0.800 | PVR: VRC, Patiala                                    <-> PVR VRC, VRC City Multiplex Mall, Patiala
 654 | PPMN  |  1023578 |   0.071km | ns=0.800 | PVR: Parshvanath, Moradabad                          <-> PVR Parshvanath Mall, Kanth Road, Moradabad
 655 | CTEE  |    52071 |   0.074km | ns=0.800 | Cinepolis: The Esplanade, Gurugram                   <-> Cinepolis The Esplanade, Gurugram
 656 | ETPB  |     7643 |   0.075km | ns=0.800 | The Entertainment Park: Bhavnagar                    <-> The Entertainment Park, Nawapara, Bhavnagar
 657 | MRSW  |  1053518 |   0.079km | ns=0.800 | Miraj Cinemas: SWC Mall, Vadodara                    <-> Miraj Cinemas : SWC Mall, Vadodara
 658 | SSZA  |     5152 |   0.080km | ns=0.800 | Sri Satya Theatre 2k A/c Dts: Neelapalli             <-> Sri Satya Theatre 2K A/C DTS, Neelapalli
 659 | CMTT  |  1019179 |   0.082km | ns=0.800 | Cinepolis: MOT, Trivandrum                           <-> Cinepolis MOT, Eanchakkal, Thiruvananthapuram
 660 | PVHB  |  1102225 |   0.082km | ns=0.800 | PVR: Inorbit Mall, Hubli                             <-> PVR Inorbit Mall, Hubli
 661 | ESSM  |  1041456 |   0.083km | ns=0.800 | Silver Screen Miniplex: Rajnandgaon                  <-> Silver Screen Miniplex, Rajnandgaon
 662 | PBMM  |  1020740 |   0.088km | ns=0.800 | PVR: Bhartiya Mall of Bengaluru                      <-> PVR Bhartiya Mall Of Bengaluru, Bhartiya City Mall, Ben
 663 | SMMO  |  1018553 |   0.096km | ns=0.800 | Satyam Cineplex: Moradabad                           <-> Satyam Cineplex, Rampur Road, Moradabad
 664 | CNVS  |    24949 |   0.099km | ns=0.800 | Cineverse Cinema: Vesu                               <-> Cineverse Cinema, Vesu, Surat
 665 | JTGN  |    14386 |   0.104km | ns=0.800 | Sri Ganapathi Picture Palace: Amalapuram             <-> Sri Ganapathi Picture Palace, Amalapuram
 666 | TPSI  |    48680 |   0.109km | ns=0.800 | The Studio Park: Itarsi                              <-> The Studio Park, Hoshangabad Road, Itarsi
 667 | IXIM  |  1029517 |   0.109km | ns=0.800 | INOX: Indiabulls Mall, Jodhpur                       <-> INOX Cinemas Indiabulls Mall,  Vijayrajey Nagar, Jodhpu
 668 | IOMG  |  1029331 |   0.121km | ns=0.800 | INOX: Omaxe Connaught Place Mall, Greater Noida      <-> INOX Omaxe Connaught Place Mall, Greater Noida
 669 | FMCB  |  1027655 |   0.128km | ns=0.800 | FM Cineplex: Bhagalpur                               <-> FM Cineplex, Barari, Bhagalpur
 670 | MTLM  |    22684 |   0.152km | ns=0.800 | Mani Talkies 2K RGB Laser ATMOS: Minjur              <-> K K Cinemas A/C 4K RGB Laser Dolby Atmos, Minjur
 671 | RBMR  |  1029213 |   0.152km | ns=0.800 | INOX: Reliance Mall, Bhilwara                        <-> INOX Reliance Mall, Chittor Road, Bhilwara
 672 | PPNL  |  1023581 |   0.182km | ns=0.800 | PVR: Pavilion, Ludhiana                              <-> PVR Pavilion Mall, Ludhiana
 673 | DDXB  |     2395 |   0.229km | ns=0.800 | DDX Cinema Kolar: Bhopal                             <-> DDX Cinema, Drishti Plaza Kolar, Bhopal
 674 | GCPT  |  1079444 |   0.245km | ns=0.800 | Grand Cinemaz: Pathankot                             <-> Grand Cinemaz, Pathankot
 675 | SURC  |  1033282 |   0.251km | ns=0.800 | Satyam (Sundaram) Cinema: Neemuch                    <-> Satyam (Sundaram) Cinema, Near Roadways Bus Stand, Neem
 676 | PCRJ  |  1102184 |   0.252km | ns=0.800 | Prem Cineplex: Rudrapur                              <-> Prem Cineplex, Rudrapur
 677 | CKUA  |  1016640 |   0.260km | ns=0.800 | Cinepolis: Kankubag, Vastral, Ahmedabad              <-> Cinepolis Kankubag, Ahmedabad
 678 | CSSL  |  1016995 |   0.262km | ns=0.800 | CineCosmo: Sentrum Mall, Asansol                     <-> Cinecosmo Sentrum Mall, Shristi Nagar, Asansol
 679 | KSTK  |     3943 |   0.323km | ns=0.800 | Kasi Talkies Dolby Atmos: Ashok Nagar                <-> Kasi RGB Laser Dolby Atmos, Ashok Nagar, Chennai
 680 | RSMK  |  1066657 |   0.411km | ns=0.800 | RS Miniplex 2K A/C Dolby Atmos: Kothapeta            <-> RS Miniplex 2K A/C Dolby Atmos, Kothapeta
 681 | IUBS  |  1028838 |   0.000km | ns=0.750 | INOX: Urban Square Mall, Udaipur                     <-> INOX Urban Square Mall, Udyog Vihar, Udaipur
 682 | SCJN  |  1018956 |   0.001km | ns=0.750 | INOX: Janak Place                                    <-> INOX Janak Place, District Centre, New Delhi
 683 | CCPZ  |  1018939 |   0.001km | ns=0.750 | PVR: City Centre, Gurgaon                            <-> PVR City Centre, DLF City Centre Mall, Gurugram
 684 | CPVJ  |      155 |   0.002km | ns=0.750 | Cinepolis: PVP Square Mall, Vijayawada               <-> Cinepolis PVP Square, Mogalrajapuram, Vijayawada
 685 | SMXN  |  1036948 |   0.002km | ns=0.750 | Sera Miniplex: Nawanshaher                           <-> Sera Miniplex, Guru Angad Nagar, Nawanshaher
 686 | DTYN  |  1024358 |   0.002km | ns=0.750 | PVR: Superplex Mall Of India, Noida                  <-> PVR Superplex Mall Of India, Sector 18, Noida
 687 | FMDR  |  1013609 |   0.002km | ns=0.750 | INOX: Nakshatra Mall, Dadar (W) (Newly Renovated)    <-> INOX Nakshatra Mall, Dadar (W), Mumbai
 688 | MCGP  |      175 |   0.003km | ns=0.750 | Miraj Cinemas: Gurudev Pammi(Newly Renovated)        <-> Miraj Cinemas : Gurudev Pammi, Kanpur
 689 | PGND  |  1025087 |   0.003km | ns=0.750 | PVR: Gaur City, Greater Noida                        <-> PVR Gaur City, Gaur City Mall, Greater Noida
 690 | JTVM  |      454 |   0.004km | ns=0.750 | Venkateswara Movie Mart: Anakapalle                  <-> Venkateswara Movie Mart, Woodpeta, Anakapalle
 691 | IMMO  |  1025975 |   0.004km | ns=0.750 | INOX: Megaplex Mall of Asia Bangalore                <-> INOX Megaplex Mall of Asia, Byatarayanapura, Bengaluru
 692 | CPJI  |  1039934 |   0.004km | ns=0.750 | Cinepolis: Jewel of India, Jaipur (Newly Opened)     <-> Cinepolis Jewel of India, Jaipur
 693 | IAJS  |  1016457 |   0.004km | ns=0.750 | INOX: AIPL Joy Street, Gurgaon                       <-> INOX AIPL Joy Street, AIPL Joystreet Mall, Gurugram
 694 | RHRJ  |  1020704 |   0.004km | ns=0.750 | PVR: Rahul Raj, Surat                                <-> PVR Rahul Raj Mall, Dumas Road, Surat
 695 | PTIN  |  1024420 |   0.004km | ns=0.750 | PVR: Treasure Island Mall, Indore                    <-> PVR Treasure Island Mall, South Tukoganj, Indore
 696 | PMPM  |     3803 |   0.005km | ns=0.750 | Fun Cinemas: PM Cinemas, Parsvnath Mall, Manhattan   <-> PM Cinemas Parsvnath Manhattan Mall, Faridabad
 697 | INSC  |  1030142 |   0.005km | ns=0.750 | INOX: Sobha City Mall                                <-> INOX Sobha City Mall, Puzhakkal, Thrissur
 698 | CNED  |     7338 |   0.005km | ns=0.750 | Cinepolis: Nexus Esplanade, Bhubaneswar              <-> Cinepolis Nexus Esplanade, Rasulgarh, Bhubaneswar
 699 | FMLB  |  1020718 |   0.005km | ns=0.750 | INOX Lido: Off MG Road, Ulsoor                       <-> INOX Lido Mall, Ulsoor, Bengaluru
 700 | RMMR  |  1020667 |   0.005km | ns=0.750 | PVR: Rama Magneto Mall, Bilaspur                     <-> PVR Rama Magneto Mall, Deendayal Upadhaya Marg, Bilaspu
 701 | CPOV  |     7816 |   0.005km | ns=0.750 | Cinepolis: Power One Mall, Vijayawada                <-> Cinepolis Power One Mall, Bunder Road, Vijayawada
 702 | PSLV  |  1025088 |   0.006km | ns=0.750 | PVR: Silver Arc, Ludhiana                            <-> PVR Silver Arc Mall, Gurdev Nagar, Ludhiana
 703 | SCND  |  1018954 |   0.007km | ns=0.750 | INOX: Nehru Place                                    <-> INOX Nehru Place,  District Centre, New Delhi
 704 | MSMA  |  1020736 |   0.007km | ns=0.750 | PVR: Mani Square Mall, Kolkata                       <-> PVR Manisquare, Mani Square Mall, Kolkata
 705 | BLMX  |    29891 |   0.007km | ns=0.750 | Bansal Movieplex Gotri-Vasna Road: Vadodara          <-> Bansal Movieplex, Gotri, Vadodara
 706 | INJV  |  1024428 |   0.007km | ns=0.750 | INOX: Vaibhav, Amarapali Circle                      <-> INOX Amrapali Circle, Vaishali Nagar, Jaipur
 707 | UDMM  |  1040312 |   0.008km | ns=0.750 | Utpal Dutta Mancha: Maheshtala                       <-> Utpal Dutta Manch, Banerjihat, Kolkata
 708 | WVLD  |  1041108 |   0.011km | ns=0.750 | Wave: One Movies, Ludhiana                           <-> Wave One Movies, Ferozepur Road, Ludhiana
 709 | SRSW  |     5018 |   0.012km | ns=0.750 | Sri Saraswathi Mahal 2K Dolby Atmos: Srikakulam      <-> Sri Sarswathi Mahal, Visakha Colony, Srikakulam
 710 | INJC  |  1024432 |   0.016km | ns=0.750 | INOX: Crystal Palm, C Scheme                         <-> INOX Crystal Palm Mall, Shivaji Nagar, Jaipur
 711 | INMK  |  1019889 |   0.018km | ns=0.750 | INOX: Reliance Mega Mall, Kolhapur                   <-> INOX Reliance Mega Mall, Laxmipuri, Kolhapur
 712 | FNCO  |      135 |   0.018km | ns=0.750 | Cinepolis: Fun Republic Mall, Coimbatore             <-> Cinepolis Fun Cinema Republic Mall, Peelamedu, Coimbato
 713 | CPCK  |      122 |   0.020km | ns=0.750 | Cinepolis: Centre Square, Kochi                      <-> Cinepolis Centre Square Mall, Ernakulam, Kochi
 714 | ARAN  |     3864 |   0.021km | ns=0.750 | Aradhaya Nova Cinemaz: Mundra                        <-> Aradhaya Nova Cinemaz, Adani port Road, Mundra
 715 | SVJL  |    41754 |   0.024km | ns=0.750 | Sri Vijayalakshmi Cine Complex: Bhimavaram           <-> Sri Vijaylakshmi Cine Complex, Narasimhapuram, Bhimavar
 716 | FCHP  |  1020713 |   0.028km | ns=0.750 | INOX: Hiland Park                                    <-> INOX Metropolis Mall, Hiland Park, Kolkata
 717 | WVJM  |  1041061 |   0.029km | ns=0.750 | Wave: One Movies, Jammu                              <-> Wave One Movies, Channi Rama, Jammu
 718 | FNGW  |      141 |   0.031km | ns=0.750 | Fun Cinemas: DD City Mall, Gwalior                   <-> Fun Cinema DD City Mall, Maharani Laxmibai Road, Gwalio
 719 | PKKW  |  1018429 |   0.032km | ns=0.750 | PVR: Keshar Towers, Gwalior                          <-> PVR Keshar Towers, Race course Road, Gwalior
 720 | SRKR  |      733 |   0.033km | ns=0.750 | Sri Krishna 70MM: Uppal                              <-> Shri Krishna Talkies, Uppal, Hyderabad
 721 | VCMR  |  1028778 |   0.036km | ns=0.750 | PVR: Varam Central, Machilipatnam                    <-> PVR Varam Central, Jaldu Avenue, Machilipatnam
 722 | INBP  |  1029980 |   0.039km | ns=0.750 | INOX: City Centre Mall, Patna                        <-> INOX City Centre Mall, Lodipur, Patna
 723 | INGO  |  1029277 |   0.043km | ns=0.750 | INOX: Old GMC, DB Road, Panaji                       <-> INOX Old GMC, DB Road, Goa
 724 | PVLE  |  1024414 |   0.045km | ns=0.750 | PVR: Superplex Logix, Noida                          <-> PVR Superplex Logix, Sector 32, Noida
 725 | CVLG  |    56451 |   0.046km | ns=0.750 | Cinepolis VIP: Lulu Mall, Bengaluru                  <-> Cinepolis VIP Lulu Global Mall, Rajajinagar, Bengaluru
 726 | PJRM  |  1024232 |   0.048km | ns=0.750 | PVR: Jeevan Reddy Mall, Armoor                       <-> PVR Jeevan Reddy Mall, Vidya Nagar Colony, Armoor
 727 | INBB  |  1017389 |   0.048km | ns=0.750 | INOX: BMC Bhawani Mall                               <-> INOX BMC Bhawani Mall, Shahid Nagar, Bhubaneswar
 728 | PSMG  |  1019946 |   0.051km | ns=0.750 | PVR: Ridhi Sidhi Mall, Sri Ganganagar                <-> PVR Ridhi Sidhi Mall, Hanumangrah Road, Sri Ganganagar
 729 | IDRM  |  1017393 |   0.052km | ns=0.750 | INOX: DN Regalia Mall                                <-> INOX DN Regalia Mall, Patrapada, Bhubaneswar
 730 | CGGM  |    56333 |   0.053km | ns=0.750 | Cinepolis: Gokulam Galleria Mall                     <-> Cinepolis Gokulam Galleria Mall, Arayidathupalam, Kozhi
 731 | PVCS  |  1023576 |   0.055km | ns=0.750 | PVR: Avon City Mall, Ludhiana                        <-> PVR Avon City Mall, Gurdev Nagar, Ludhiana
 732 | IBYG  |  1019227 |   0.064km | ns=0.750 | INOX: IRIS Broadway Gurugram                         <-> INOX Iris Broadways, Sector 85, Gurugram
 733 | INWM  |  1016459 |   0.072km | ns=0.750 | INOX: World Mark, Gurugram                           <-> INOX World Mark, Sector 65, Gurugram
 734 | CPUO  |      121 |   0.095km | ns=0.750 | Cinepolis: Urban Oasis Mall, Hubli                   <-> Cinepolis Urban Oasis Mall, Rajendra Nagar, Hubli
 735 | SMCD  |    25006 |   0.096km | ns=0.750 | SunMax - Chandra Mahal A/c Dts: Srikakulam           <-> SunMax Chandra Mahal A/C DTS, GT Road, Srikakulam
 736 | FMFB  |  1020714 |   0.097km | ns=0.750 | INOX: Nexus, Whitefield                              <-> INOX Nexus The Forum Value Mall, Whitefield, Bengaluru
 737 | PKPU  |  1019925 |   0.101km | ns=0.750 | PVR: Kumar Pacific, Pune                             <-> PVR Kumar Pacific Mall, Swar Gate, Pune
 738 | CSWO  |    57700 |   0.120km | ns=0.750 | Cinepolis: Nexus Seawoods, Nerul, Navi Mumbai        <-> Cinepolis Nexus Seawoods, Navi Mumbai
 739 | JTBL  |      889 |   0.187km | ns=0.750 | STBL Cine World, Sheelanagar: Vizag                  <-> STBL Cine World, Sheela Nagar, Vizag
 740 | INVD  |  1019936 |   0.006km | ns=0.727 | INOX: Race Course Circle                             <-> INOX Race Course Circle, Ellora Park, Vadodara
 741 | SMHP  |     4522 |   0.217km | ns=0.750 | KRG Soundarya Mahal A/C 4K Dolby Doddaballapura      <-> KRG Soundarya Mahal A/C 4K Dolby Atmos, Doddaballapura,
 742 | TASR  |  1020677 |   0.222km | ns=0.750 | PVR: Treasure Island, Bhilai                         <-> PVR Treasure Island, Nehru Nagar, Bhilai
 743 | SDDP  |     4952 |   0.229km | ns=0.750 | Shubham DD Plex: Sultanpur                           <-> Shubham DD Plex, Dariyapur Road, Khairabad
 744 | CCCF  |  1030463 |   0.260km | ns=0.750 | City Cine Cafe, Karmalichak: Patna City              <-> City Cine Cafe, Patna
 745 | INPR  |  1020779 |   0.099km | ns=0.727 | INOX: LUXE Phoenix Market City, Velachery            <-> INOX Phoenix Market City (formerly Jazz Cinemas), Velac
 746 | CMSN  |  1102233 |   0.300km | ns=0.750 | Chhotu Maharaj: Sikandra Agra, UP                    <-> Chhotu Maharaj, Sikandra, Agra
 747 | VENN  |    14389 |   0.313km | ns=0.750 | Sri Venkata Manikyamba Theatre: Angara               <-> Sri Venkata Manikyamba Theatre, NTR Road, Angara
 748 | PBLL  |  1020741 |   0.762km | ns=0.800 | PVR: Pebble Downtown Sec-12, Faridabad               <-> PVR Pebble Downtown, Sector 12, Faridabad
 749 | VTKK  |  1031492 |   0.510km | ns=0.750 | Sri Vijayalakshmi Theatre: Kaikalur                  <-> G3 Theatres: Sri Vijayalakshmi, Johnpet PP Road, Kaikal
 750 | INFR  |  1020728 |   0.956km | ns=0.800 | INOX: Crown Interiorz Mall, Delhi Mathura Road       <-> INOX Crown Interiorz Mall, Delhi Mathura Road, Faridaba
 751 | MEML  |  1011438 |   0.982km | ns=0.800 | Meenakshi Cineplex (Screen 1 & 2): Hoshangabad       <-> Meenakshi Cineplex (Screen 1 & 2), Narmadapuram, Hoshan
 752 | NYTO  |  1040862 |   0.000km | ns=0.667 | Narendra Talkies: Aurangabad                         <-> Narendra Talkies, Shahpur, Aurangabad (Bihar)
 753 | ECVP  |     1583 |   0.000km | ns=0.667 | Empress Cinemas: Vapi                                <-> Empress Multiplex, Empress Mall, Vapi
 754 | CSCI  |    19107 |   0.000km | ns=0.667 | Cine Square Cinemas: Airport Road, Indore            <-> Cine Square Cinemas, Tirupati Nagar, Indore
 755 | STAM  |    31218 |   0.000km | ns=0.667 | Saroj Talkies: Amravati                              <-> Fun Cinemas Saroj Cinema, Saroj Chowk, Amravati
 756 | PVJM  |  1024434 |   0.000km | ns=0.667 | PVR: Mall of Jaipur                                  <-> PVR Mall of Jaipur, Vaishali Nagar, Jaipur
 757 | SBRU  |      477 |   0.000km | ns=0.667 | Sai Balaji Complex: Eluru                            <-> Sai Balaji Complex, Near Gopala Krishna Theatre, Eluru
 758 | JHCJ  |     9900 |   0.000km | ns=0.667 | Jhankar Cinema: Jagdalpur                            <-> Jhankar Cinema, Suncity, Jagdalpur
 759 | TMHM  |     7716 |   0.000km | ns=0.667 | Time Cinemas: Hoshiarpur                             <-> Time Cinemas, Time Square Mall, Hoshiarpur
 760 | INVR  |  1020707 |   0.001km | ns=0.667 | INOX: VR Mall, Surat                                 <-> INOX VR Surat, Dumas Road, Surat
 761 | PJPM  |    54355 |   0.001km | ns=0.667 | PJP Cinemas: Muzaffarpur                             <-> PJP Cinemas, Bela Road, Muzaffarpur
 762 | SWJG  |  1026361 |   0.001km | ns=0.667 | Sowbhagya Theatre: Jangareddy Gudem                  <-> Sowbhagya Theatre, Jangareddygudem
 763 | PVKL  |  1034377 |   0.001km | ns=0.667 | PVR: MOHALI WALK                                     <-> PVR Mohali Walk, Sector 62, Mohali
 764 | SRXP  |  1036467 |   0.001km | ns=0.667 | Shree Cineplex: Patan                                <-> Shree Cineplex, Patan Chhattisgarh
 765 | RCWN  |  1102169 |   0.001km | ns=0.667 | Rajhans Cinemas: Nadiad                              <-> Rajhans Cinema, Nadiad
 766 | PKKT  |  1020787 |   0.002km | ns=0.667 | PVR: Kripa, Thampanoor Trivandrum                    <-> PVR Kripa Thampanoor, Chalai Bazaar, Trivandrum
 767 | DCDD  |  1052728 |   0.002km | ns=0.667 | Delight Cineplex(AC Laser projection): Dalmianagar   <-> Delight Cineplex (A/C Christie Laser Projection), Dalmi
 768 | PSUL  |  1023495 |   0.002km | ns=0.667 | PVR: Sahu, Lucknow                                   <-> PVR Sahu, Hazratganj, Lucknow
 769 | GATP  |      527 |   0.002km | ns=0.667 | Geetha Annapurna Theatre: Palakollu                  <-> Geetha Annapurna Theatre, Palakollu, Palakol
 770 | IGAM  |  1016455 |   0.002km | ns=0.667 | INOX: Ardee Mall, Gurugram                           <-> INOX Gurugram Ardee Mall, Ardee City, Gurugram
 771 | NNNX  |  1040325 |   0.002km | ns=0.667 | Nazrana Cinema: Bhiwandi                             <-> Nazrana Cinema, Bazaar Peth Road, Bhiwandi
 772 | RLLP  |  1050395 |   0.002km | ns=0.667 | Rajiv Picture Palace: Ramgarh                        <-> Rajiv Picture Palace, Ramgarh
 773 | SJTE  |     7515 |   0.002km | ns=0.667 | Sujata Theatre: Wani                                 <-> Sujata Theatre, Near Nagar Parishad, Wani
 774 | MHNU  |  1020699 |   0.003km | ns=0.667 | PVR: Mahagun, Ghaziabad                              <-> PVR Mahagun, Mahagun Metro Mall, Ghaziabad
 775 | CMMA  |     1977 |   0.003km | ns=0.667 | Cinepolis: Mantra Mall, Attapur                      <-> Cinepolis Mantra Mall, Upparpally, Hyderabad
 776 | GOCL  |     7735 |   0.003km | ns=0.667 | A Gold Cinema: Lakhimpur                             <-> Gold Cinema, Lakhimpur, Assam
 777 | SVFN  |  1102200 |   0.003km | ns=0.667 | Nazrultirtha Cinema: Kolkata                         <-> Nazrultirtha Cinema : Kolkata
 778 | INCS  |  1029236 |   0.003km | ns=0.667 | INOX: Cuttack SGBL Square Mall                       <-> INOX SGBL Square Mall, Town Hall Road, Cuttack
 779 | GPMF  |    31105 |   0.003km | ns=0.667 | Gill Plaza Multiplex: Faridkot                       <-> Gill Plaza Multiplex, 1 Circular Road, Faridkot
 780 | SBHA  |     2721 |   0.003km | ns=0.667 | Sobha Theatre: Peddapuram                            <-> Sobha Theatre, Peddapuram
 781 | PNMP  |  1023560 |   0.003km | ns=0.667 | PVR: Novelty Mall, Pathankot                         <-> PVR Novelty Mall, Dalhousie Road, Pathankot
 782 | MCBH  |     4503 |   0.003km | ns=0.667 | Metro Cinema: Bahadurpura                            <-> Metro Theatre 70MM, Bahadurpura, Hyderabad
 783 | PRDC  |     1970 |   0.003km | ns=0.667 | President Cinema: Dasuya                             <-> President Cinemas, Adarsh Nagar, Dasuya
 784 | CSER  |  1037493 |   0.004km | ns=0.667 | Cine Square Dolby Atmos A/C: Guntur                  <-> Cine Square Dolby Atmos A/C, Gorantla, Guntur
 785 | KYRR  |  1069492 |   0.004km | ns=0.667 | Kamaraj Theatre: Rayakottai                          <-> Kamaraj Theatre, Rayakottai
 786 | CUCC  |  1085361 |   0.004km | ns=0.667 | Chhotu Maharaj Cine Cafe: Ujjain                     <-> Chhotu Maharaj Cinema, Ujjain
 787 | ATRT  |  1025907 |   0.004km | ns=0.667 | Ashok Talkies: Rayagada                              <-> Ashok Talkies A/C Dts, Bhawanipatna Road, Rayagada
 788 | ADDC  |  1023968 |   0.004km | ns=0.667 | Antas DD Cinemas: Lucknow                            <-> Antas DD Cinemas, Gomti Nagar, Lucknow
 789 | RTWA  |  1037588 |   0.004km | ns=0.667 | Radhika Theatre: Warangal                            <-> Radhika Theatre, Warangal
 790 | DIMY  |  1027123 |   0.004km | ns=0.667 | Dimple Cineplex: Yamuna Nagar                        <-> Dimple Cineplex, Basant Nagar, Yamunanagar
 791 | MITD  |     9245 |   0.004km | ns=0.667 | Miraj Cinemas: Nathdwara                             <-> Miraj Cinemas : Nathdwara
 792 | ISMG  |  1020698 |   0.004km | ns=0.667 | INOX: Shipra Mall, Ghaziabad                         <-> INOX Shipra Mall, Indirapuram, Ghaziabad
 793 | NPAD  |  1011377 |   0.004km | ns=0.667 | Nirmal Cineplex: Ludhiana                            <-> Nirmal Cineplex, Daba Road, Ludhiana
 794 | PCVB  |  1020743 |   0.004km | ns=0.667 | PVR: Oberon Mall, Kochi                              <-> PVR Oberon, Mosque Road, Kochi
 795 | NOPL  |  1037855 |   0.004km | ns=0.667 | Novaplex: Khatta                                     <-> Novaplex, Khatta
 796 | SSCN  |     4480 |   0.004km | ns=0.667 | Sutlej Palace & Picture: Nawanshahr                  <-> Sutlej Cinema, Barnala Kalan Road, Nawanshahr
 797 | SMED  |     1966 |   0.004km | ns=0.667 | Sarada Movies: Edappal                               <-> Sarada Movies, Malappuram, Edappal
 798 | CWTK  |     2222 |   0.004km | ns=0.667 | Cowmalya Theatre: Kozhinjampara                      <-> Cowmalya Theatre, Kozhinjampara
 799 | IPSG  |  1039215 |   0.004km | ns=0.667 | IP Cinemas: IP Sigra Mall, Varanasi                  <-> IP Cinemas IP Sigra Mall, Shastri Nagar, Varanasi
 800 | ECGN  |     7518 |   0.004km | ns=0.667 | EOS Cinemas: Gondia                                  <-> EOS Platinum Plaza, Pal Chowk, Gondia
 801 | VLVT  |     1515 |   0.004km | ns=0.667 | Velvet Cinemas: Halol                                <-> Velvet Cinemas, Nilkanth Complex, Halol
 802 | KCKN  |     9497 |   0.004km | ns=0.667 | Kishore Cineplex: Kondagaon                          <-> Kishore Cineplex, Rojgari Para, Kondagaon
 803 | PABC  |  1022289 |   0.004km | ns=0.667 | PVR: Aerohub, Chennai                                <-> PVR Aerohub, Aerohub East Wing, Chennai
 804 | NCHJ  |  1009225 |   0.004km | ns=0.667 | Navin Cinema: Hajipur                                <-> Navin Cinema, Yadav Nagar, Hajipur
 805 | RDMA  |  1022901 |   0.005km | ns=0.667 | RD Multiplex: Atraulia                               <-> RD Multiplex, Bhooranpur, Atraulia
 806 | ANCG  |  1008547 |   0.005km | ns=0.667 | Auston Cinemas: Gondal                               <-> Auston Cinemas, Gundala Main Road, Gondal
 807 | CCEJ  |  1049137 |   0.005km | ns=0.667 | Chhotu Maharaj CineCafe: Jharsuguda                  <-> Chhotu Maharaj Cinema, Sarbahal Road, Jharsuguda
 808 | NCDA  |  1053103 |   0.005km | ns=0.667 | Nakshatra Cinemas: Dhekiajuli, Assam                 <-> Nakshatra Cinemas, Dhekiajuli
 809 | VTAG  |     2325 |   0.005km | ns=0.667 | Vivek Talkies: Ashoknagar                            <-> Vivek Talkies, Station Road, Ashoknagar
 810 | MTJA  |  1040600 |   0.005km | ns=0.667 | Movietime Cinemas: Jammu                             <-> Movietime Cinemas, Canal Road, Jammu
 811 | OOCF  |  1039353 |   0.005km | ns=0.667 | OHM Omjee Cinemas: Faridkot                          <-> OHM Omjee Cinemas, Pakka, Faridkot
 812 | PVNL  |  1019940 |   0.005km | ns=0.667 | PVR: Nilamber Triumph, Vadodara                      <-> PVR Nilamber Triumph Mall, Saiyed Vasna, Vadodara
 813 | SYEE  |    23480 |   0.005km | ns=0.667 | Skyee Cinema: Budhlada                               <-> Skyee Cinema, Mansa, Budhlada
 814 | CNPT  |     4004 |   0.005km | ns=0.667 | Cine Park Theatre: Tirupur                           <-> Cine Park Theatre, Valliammai Nagar, Tirupur
 815 | PCJL  |  1023396 |   0.005km | ns=0.667 | PVR: Curo, Jalandhar                                 <-> PVR Curo, 66 feet road, Jalandhar
 816 | DESC  |  1047965 |   0.005km | ns=0.667 | Deepti Sky Cinex: Wani                               <-> Dipti Sky Cinex, Wani
 817 | INNS  |  1017391 |   0.005km | ns=0.667 | INOX: Symphony Mall                                  <-> INOX Symphony Mall, Rudrapur, Bhubaneswar
 818 | COSM  |     2021 |   0.005km | ns=0.667 | Cosmoplex Multiplex: Rajkot                          <-> Cosmoplex Multiplex, Kalawad Road, Rajkot
 819 | PRVN  |  1024277 |   0.006km | ns=0.667 | PVR: Venu Mall, Nizamabad                            <-> PVR Venu Mall, Pragathi Nagar, Nizamabad
 820 | DYPK  |  1019885 |   0.006km | ns=0.667 | PVR: DYP City, Kolhapur                              <-> PVR DYP City Mall, Kavala Naka, Kolhapur
 821 | KSNY  |  1003698 |   0.006km | ns=0.667 | AGS KRISHNALAYA 4K DOLBY ATMOS: CUDDALORE            <-> AGS Krishnalaya 4K Dolby Atmos, Thirupapuliyur, Cuddalo
 822 | AEST  |    13628 |   0.006km | ns=0.667 | A - 4 Entertainment: Satna                           <-> A 4 Entertainment, Satdhar, Satna
 823 | PMMS  |  1022278 |   0.006km | ns=0.667 | PVR: Shalimar Bagh                                   <-> PVR Shalimar Bagh, DLF City Centre Mall, New Delhi
